Norm
4.102746 0.000000 -3.597973 0.000000 0.000000 0.000000 1 1
3.339205 0.000000 2.332775 0.000000 0.000000 0.000000 1 2
0.515049 0.000000 -0.383744 0.000000 0.000000 0.000000 1 3
2.201820 0.000000 0.072427 0.000000 0.000000 0.000000 1 4
-3.925809 0.000000 0.361624 0.000000 0.000000 0.000000 1 5
-0.020539 0.000000 -0.022998 0.000000 0.000000 0.000000 1 6
-4.583834 0.000000 -2.207662 0.000000 0.000000 0.000000 1 7
5.172407 0.000000 2.006778 0.000000 0.000000 0.000000 1 8
1.174363 0.000000 0.697908 0.000000 0.000000 0.000000 1 9
-0.127581 0.000000 4.651028 0.000000 0.000000 0.000000 1 10
3.717602 0.000000 -2.243086 0.000000 0.000000 0.000000 1 11
-0.936552 0.000000 3.870734 0.000000 0.000000 0.000000 1 12
-0.109731 0.000000 0.394387 0.000000 0.000000 0.000000 1 13
1.584277 0.000000 0.133476 0.000000 0.000000 0.000000 1 14
0.509922 0.000000 -0.335614 0.000000 0.000000 0.000000 1 15
-0.798226 0.000000 -1.154957 0.000000 0.000000 0.000000 1 16
-1.007743 0.000000 1.314430 0.000000 0.000000 0.000000 1 17
0.648362 0.000000 0.438240 0.000000 0.000000 0.000000 1 18
-1.148681 0.000000 -0.012558 0.000000 0.000000 0.000000 1 19
-4.270056 0.000000 -0.648967 0.000000 0.000000 0.000000 1 20
-1.473425 0.000000 -1.093970 0.000000 0.000000 0.000000 1 21
2.210604 0.000000 2.047057 0.000000 0.000000 0.000000 1 22
-0.749371 0.000000 -1.258066 0.000000 0.000000 0.000000 1 23
2.810156 0.000000 0.487192 0.000000 0.000000 0.000000 1 24
4.654227 0.000000 -1.847260 0.000000 0.000000 0.000000 1 25
-0.165261 0.000000 -0.594133 0.000000 0.000000 0.000000 1 26
-0.440703 0.000000 0.550186 0.000000 0.000000 0.000000 1 27
3.072464 0.000000 -0.733610 0.000000 0.000000 0.000000 1 28
0.588617 0.000000 -0.654849 0.000000 0.000000 0.000000 1 29
1.029946 0.000000 -0.656363 0.000000 0.000000 0.000000 1 30
-0.428370 0.000000 -1.477130 0.000000 0.000000 0.000000 1 31
-2.427304 0.000000 3.629931 0.000000 0.000000 0.000000 1 32
-2.092246 0.000000 2.164650 0.000000 0.000000 0.000000 1 33
2.677319 0.000000 0.650535 0.000000 0.000000 0.000000 1 34
-0.754493 0.000000 -1.125971 0.000000 0.000000 0.000000 1 35
1.318093 0.000000 4.590295 0.000000 0.000000 0.000000 1 36
0.998972 0.000000 -0.526367 0.000000 0.000000 0.000000 1 37
0.472988 0.000000 3.542565 0.000000 0.000000 0.000000 1 38
-0.089969 0.000000 0.924763 0.000000 0.000000 0.000000 1 39
-0.148063 0.000000 -0.501478 0.000000 0.000000 0.000000 1 40
0.218480 0.000000 -0.463754 0.000000 0.000000 0.000000 1 41
2.552751 0.000000 -3.994136 0.000000 0.000000 0.000000 1 42
1.995793 0.000000 5.313444 0.000000 0.000000 0.000000 1 43
0.095753 0.000000 0.714949 0.000000 0.000000 0.000000 1 44
