Norm
5.456916 0.000000 5.046880 0.000000 0.000000 0.000000 1 1
4.073344 0.000000 0.553189 0.000000 0.000000 0.000000 1 2
0.642289 0.000000 5.119100 0.000000 0.000000 0.000000 1 3
2.203011 0.000000 0.029830 0.000000 0.000000 0.000000 1 4
3.942429 0.000000 2.766670 0.000000 0.000000 0.000000 1 5
0.030834 0.000000 3.613680 0.000000 0.000000 0.000000 1 6
5.087761 0.000000 3.257176 0.000000 0.000000 0.000000 1 7
5.548058 0.000000 0.335748 0.000000 0.000000 0.000000 1 8
1.366091 0.000000 0.486439 0.000000 0.000000 0.000000 1 9
4.652778 0.000000 1.449878 0.000000 0.000000 0.000000 1 10
4.341889 0.000000 5.207497 0.000000 0.000000 0.000000 1 11
3.982426 0.000000 1.640361 0.000000 0.000000 0.000000 1 12
0.409368 0.000000 1.671182 0.000000 0.000000 0.000000 1 13
1.589890 0.000000 0.076250 0.000000 0.000000 0.000000 1 14
0.610456 0.000000 5.171933 0.000000 0.000000 0.000000 1 15
1.403955 0.000000 3.726383 0.000000 0.000000 0.000000 1 16
1.656283 0.000000 2.018378 0.000000 0.000000 0.000000 1 17
0.782577 0.000000 0.539212 0.000000 0.000000 0.000000 1 18
1.148750 0.000000 2.859917 0.000000 0.000000 0.000000 1 19
4.319090 0.000000 2.986827 0.000000 0.000000 0.000000 1 20
1.835143 0.000000 3.429384 0.000000 0.000000 0.000000 1 21
3.012841 0.000000 0.677670 0.000000 0.000000 0.000000 1 22
1.464339 0.000000 3.787646 0.000000 0.000000 0.000000 1 23
2.852075 0.000000 0.155729 0.000000 0.000000 0.000000 1 24
5.007414 0.000000 5.357238 0.000000 0.000000 0.000000 1 25
0.616689 0.000000 4.028884 0.000000 0.000000 0.000000 1 26
0.704929 0.000000 2.037671 0.000000 0.000000 0.000000 1 27
3.158831 0.000000 5.487374 0.000000 0.000000 0.000000 1 28
0.880510 0.000000 4.939226 0.000000 0.000000 0.000000 1 29
1.221311 0.000000 5.185282 0.000000 0.000000 0.000000 1 30
1.537990 0.000000 4.018939 0.000000 0.000000 0.000000 1 31
4.366715 0.000000 1.959696 0.000000 0.000000 0.000000 1 32
3.010515 0.000000 2.122072 0.000000 0.000000 0.000000 1 33
